job_id,office,position_title,date,year,listing_type,umap_x,umap_y,cluster
MEM-421-16,,Professional Staffer Or Counsel,2016-12-19,2016,staff,6.211098,3.9920626,7
MEM-420-16,,Senior Legislative Assistant,2016-12-19,2016,staff,5.001753,6.7222095,10
MEM-419-16,,Staff And Press Assistant,2016-12-19,2016,staff,-2.7372005,-2.676553,-1
MEM-418-16,,Staff and Press Assistant,2016-12-19,2016,staff,-2.657666,-2.7431562,-1
MEM-413-16,"Congressman Daniel M. Donovan, Jr. (NY-11)",Constituent Services Liaison,2016-12-19,2016,staff,-5.734798,12.806204,-1
MEM-352-16,,Investigative Counsel,2016-11-14,2016,staff,6.878978,3.9395387,7
MEM-023-18,Congressman Anthony Brown (MD-04),Legislative Director,2018-01-16,2018,staff,6.8329434,9.062483,-1
MEM-019-18,,Deputy Press Secretary/Digital Manager,2018-01-16,2018,staff,-3.7749186,-3.5634646,12
MEM-018-18,Congresswoman Tulsi Gabbard (HI-02),Scheduler/Executive Assistant,2018-01-16,2018,staff,1.534029,16.973213,20
MEM-016-18,,Constituent Engagement Officer,2018-01-16,2018,staff,-5.964527,12.95724,-1
MEM-014-18,,Press Assistant,2018-01-16,2018,staff,-3.0850704,-3.5106342,12
MEM-013-18,,Legislative Correspondent,2018-01-08,2018,staff,-0.63040423,5.836822,-1
MEM-008-18,,Professional Staff Member,2018-01-08,2018,staff,6.5611644,4.146233,-1
MEM-003-18,Congressman Ted Lieu (CA-33),Caseworker,2018-01-03,2018,staff,-6.732009,13.718251,-1
MEM-001-18,,Communications Director,2018-01-03,2018,staff,-1.2697624,-5.50728,-1
MEM-512-17,,Legislative Director,2017-12-27,2017,staff,6.6993585,9.075402,13
MEM-511-17,,Clerk,2017-12-27,2017,staff,6.2660832,3.652425,-1
MEM-507-17,,Senior Legislative Aide,2017-12-18,2017,staff,2.1803887,6.514867,9
MEM-316-17,,Counsel,2017-11-13,2017,staff,6.878035,3.953248,7
MEM-029-16,,Communications Director,2016-01-18,2016,staff,-1.1607217,-5.2807856,12
MEM-027-16,,Press Secretary/Communications Director,2016-01-18,2016,staff,-2.9811947,-4.4977036,12
MEM-021-16,,General Counsel,2016-01-18,2016,staff,6.301098,5.4844017,-1
MEM-020-16,,Global Security/Political Military Affairs Policy Advisor,2016-01-18,2016,staff,7.016258,5.758421,-1
MEM-019-16,Commission on Security and Cooperation in Europe,Middle-Eastern Policy Advisor,2016-01-18,2016,staff,7.02207,5.761491,-1
MEM-018-16,,Russian Policy Advisor,2016-01-18,2016,staff,7.020519,5.771429,-1
MEM-016-16,,Press Secretary,2016-01-18,2016,staff,1.8828992,6.06406,-1
MEM-455-15,Congresswoman Louise Slaughter (NY-25),Legislative Director,2016-01-04,2016,staff,6.8233275,9.01439,-1
MEM-454-15,,Staff Assistant,2016-01-04,2016,staff,-2.2294574,7.838849,-1
MEM-453-15,,District Caseworker,2016-01-04,2016,staff,-6.7934895,13.474711,-1
MEM-452-15,,District Representative,2016-01-04,2016,staff,-5.427728,13.663675,-1
MEM-451-15,,Communications Director,2016-01-04,2016,staff,-1.1215043,-5.605369,12
MEM-449-15,Congressman Brendan Boyle (PA-13),Constituent Services Representative,2016-01-04,2016,staff,-5.967962,12.936506,-1
MEM-448-15,Congressman Brendan Boyle (PA-13),Special Assistant/Constituent Service Representative,2016-01-04,2016,staff,-5.8352027,12.857036,-1
MEM-445-15,,Events Coordinator,2016-01-04,2016,staff,-5.566363,12.762847,-1
MEM-444-15,Congressman Paul D. Tonko (NY-20),Staff Assistant,2016-01-04,2016,staff,-1.1862178,8.074586,-1
MEM-440-15,Congressman French Hill (AR-02),Staff Assistant,2015-12-14,2015,staff,-1.8238876,7.6836457,19
MEM-438-15,,Staff Assistant,2015-12-14,2015,staff,10.584602,0.8678376,6
MEM-418-15,Congressman Dan Kildee (MI-05),Communications Assistant,2015-11-30,2015,staff,-2.8734994,-3.6905272,12
MEM-025-15,,Press Secretary,2015-01-19,2015,staff,-2.7564206,-4.7966743,12
MEM-023-15,,Legislative Assistant,2015-01-19,2015,staff,5.263041,6.52915,-1
MEM-412-16,,Scheduler,2016-12-19,2016,staff,2.2777119,17.8878,-1
MEM-406-16,,Professional Staff Member,2016-12-12,2016,staff,4.662609,4.7379007,0
MEM-400-16,,Legislative Assistant,2016-12-12,2016,staff,7.172885,7.8180156,-1
MEM-392-16,,Staff Assistant,2016-12-05,2016,staff,5.731687,3.0841055,12
MEM-390-16,,Executive Assistant/Scheduler,2016-12-05,2016,staff,1.3204488,16.781553,20
MEM-386-16,"Congressman Raul Ruiz, M.D. (CA-36)",Caseworker,2016-12-05,2016,staff,-6.8179884,13.607557,-1
MEM-018-17,,Congressional Immigration Liaison,2017-01-23,2017,staff,-6.6578183,13.262836,-1
MEM-032-18,,Communications Director,2018-01-23,2018,staff,-1.2705501,-5.4726,-1
MEM-031-18,Congresswoman Michelle Lujan Grisham (NM-01),Legislative Correspondent,2018-01-23,2018,staff,-0.4713236,5.944906,-1
MEM-025-18,,Legislative Director,2018-01-23,2018,staff,6.7265267,9.0199585,13
MEM-035-15,"Congressman Bill Pascrell, Jr. (NJ-09)",Casework Representative,2015-01-26,2015,staff,-6.6292825,13.300749,-1
MEM-034-15,Congressman Justin Amash (MI-03),Legislative Assistant,2015-01-26,2015,staff,-7.40962,4.380475,3
MEM-033-15,,Press Assistant and Digital Manager,2015-01-26,2015,staff,-2.2452617,-4.125341,-1
MEM-030-15,,Legislative Assistant,2015-01-26,2015,staff,5.9054594,7.7504663,-1
MEM-509-17,,Deputy Chief Clerk/Calendar Clerk,2017-12-27,2017,staff,5.7159204,2.616019,-1
MEM-508-17,Congressman Lloyd Doggett (TX-35),Staff Assistant,2017-12-18,2017,staff,1.9257022,6.3789797,9
MEM-490-17,,Investigative Counsel,2017-12-18,2017,staff,9.378784,1.791511,4
MEM-489-17,,Legislative Assistant,2017-12-11,2017,staff,6.833788,7.28562,-1
MEM-483-17,Congresswoman Michelle Lujan Grisham (NM-01),Communications Director/Press Secretary,2017-12-11,2017,staff,-0.86221254,-5.755172,12
MEM-479-17,,Legislative Assistant,2017-12-11,2017,staff,6.0827694,7.267404,-1
MEM-478-17,,Press Secretary,2017-12-11,2017,staff,-2.7065942,-4.8904896,12
MEM-022-17,,Press Secretary/DC Scheduler,2017-01-30,2017,staff,-3.089997,-4.849664,12
MEM-020-17,,Staff Director,2017-01-30,2017,staff,7.358995,1.3409299,-1
MEM-019-17,,Director of Scheduling and Special Assistant,2017-01-30,2017,staff,2.0510259,17.05531,-1
MEM-430-15,,Staff Assistant,2015-12-07,2015,staff,-1.8709387,7.703547,19
MEM-368-15,,Staff Assistant,2015-11-09,2015,staff,-1.350165,8.224511,19
MEM-389-14,,Executive Assistant,2014-11-24,2014,staff,1.3237298,16.708132,-1
MEM-301-16,,Research Assistant For Economic Issues,2016-10-10,2016,staff,4.697682,4.413019,-1
MEM-300-16,,Desktop Support Technician,2016-10-03,2016,staff,4.5712976,3.3583455,-1
MEM-299-16,,DC Scheduler,2016-10-03,2016,staff,1.9772484,17.464725,20
MEM-295-16,,Communications Director,2016-10-03,2016,staff,-1.4352703,-5.3194027,12
MEM-288-16,,Legislative Assistant,2016-09-19,2016,staff,4.926344,6.7299366,10
MEM-316-15,,Legislative Correspondent,2015-10-12,2015,staff,-0.46291548,5.7613964,16
MEM-303-15,,Staff Assistant/Legislative Correspondent,2015-09-28,2015,staff,-1.0521163,7.0248833,19
MEM-302-15,Congresswoman Norma J. Torres (CA-35),District Representative,2015-09-28,2015,staff,-5.613124,13.865859,-1
MEM-297-15,,Communications Director,2015-10-12,2015,staff,-1.1626008,-5.402356,-1
MEM-293-15,,Legislative Assistant,2015-10-12,2015,staff,6.1266026,7.0549917,-1
MEM-292-15,,Communications Director,2015-09-28,2015,staff,-1.1289485,-5.5994296,-1
MEM-276-15,,Legislative Correspondent/Press Assistant,2015-09-08,2015,staff,-0.70564675,5.5007896,-1
MEM-273-15,,Legislative Director,2015-08-31,2015,staff,6.6614113,9.080223,13
MEM-265-15,,Legislative Assistant,2015-08-24,2015,staff,6.255554,6.721033,13
MEM-261-15,,Legislative Correspondent/Press Assistant,2015-08-24,2015,staff,-0.6941158,5.547826,-1
MEM-249-15,,Legislative Assistant,2015-08-24,2015,staff,6.493934,7.0593357,-1
MEM-245-15,,Legislative Director,2015-08-17,2015,staff,6.8472066,9.105056,-1
MEM-315-16,,Staff Assistant,2016-10-17,2016,staff,-1.8628923,7.886751,-1
MEM-332-14,,Speechwriter,2014-10-17,2014,staff,-3.3124256,-5.723845,-1
MEM-331-14,,Professional Staff Member,2014-10-17,2014,staff,7.2325373,7.279593,-1
MEM-323-16,,Staff Assistant,2016-10-24,2016,staff,10.562545,0.8385315,6
MEM-322-16,,Press Secretary,2016-10-24,2016,staff,1.8835881,6.0638876,-1
MEM-331-15,,Committee Clerk/Administrator,2015-10-26,2015,staff,5.629641,2.6450388,-1
MEM-330-15,Congresswoman Cheri Bustos (IL-17),Press Assistant/Speechwriter,2015-10-26,2015,staff,-3.1631765,-5.1629214,-1
MEM-348-14,,Social Media Press Assistant,2014-10-27,2014,staff,-3.5075452,-3.4725058,-1
MEM-347-14,,Press Secretary,2014-10-27,2014,staff,-2.8236513,-4.938779,12
MEM-346-14,,Staff Assistant,2014-10-27,2014,staff,-2.321979,7.323759,19
MEM-345-14,Congressman Lloyd Doggett (TX-35),Senior Legislative Assistant,2014-10-27,2014,staff,2.153015,6.488551,9
MEM-340-14,,Staff Assistant,2014-10-27,2014,staff,-2.0038352,7.6151285,19
MEM-289-16,,Assistant General Counsel,2016-09-19,2016,staff,5.6875286,5.2277727,-1
MEM-283-16,,Legislative Assistant,2016-09-12,2016,staff,2.1767833,6.4876986,9
MEM-333-16,"Congressman Raul Ruiz, M.D. (CA-36)",District Director,2016-10-31,2016,staff,-4.1276836,12.580888,11
MEM-285-15,,Staff Assistant,2015-09-28,2015,staff,-1.8346211,8.021031,19
MEM-284-15,,Office Administrator/Assistant Scheduler,2015-09-28,2015,staff,1.7543056,16.875708,20
MEM-248-15,,Scheduler,2015-08-24,2015,staff,2.3202012,17.830719,20
MEM-221-15,,Staff Assistant,2015-08-10,2015,staff,-1.9126682,7.5648623,19
MEM-213-15,,Legislative Correspondent,2015-08-03,2015,staff,-0.5158573,5.86097,-1
MEM-207-15,,Legislative Assistant,2015-08-03,2015,staff,6.5088434,7.061874,-1
MEM-368-14,,Professional Staff Member,2014-11-10,2014,staff,5.8878307,3.4648905,-1
MEM-366-14,Congressman Raúl Labrador (ID-01),Legislative Director,2014-11-10,2014,staff,6.7359276,9.120741,-1
MEM-357-14,,Professional Staff Member,2014-11-10,2014,staff,7.7023616,4.5685515,-1
MEM-447-17,Congresswoman Tulsi Gabbard (HI-02),Military and Veterans Liaison and Caseworker,2017-11-13,2017,staff,-6.0300207,13.630183,-1
MEM-428-17,,Scheduler/Executive Assistant,2017-11-13,2017,staff,1.3887005,16.811096,20
MEM-426-17,,Health Legislative Assistant,2017-11-13,2017,staff,6.9637184,7.4045634,13
MEM-409-17,,Press Secretary,2017-11-13,2017,staff,-2.725609,-4.866084,12
MEM-397-17,,Legislative Assistant,2017-11-13,2017,staff,6.6619434,7.3937993,-1
MEM-395-17,,Caseworker,2017-11-13,2017,staff,-6.7502017,13.690293,15
MEM-387-17,Congresswoman Tulsi Gabbard (HI-02),Communications Director,2017-11-13,2017,staff,-1.619554,-5.7025366,12
MEM-382-17,,Legislative Assistant,2017-11-13,2017,staff,6.8447623,6.2753844,-1
MEM-351-16,,Community Coordinator,2016-11-14,2016,staff,-5.3656654,13.314636,-1
MEM-350-16,,Professional Staff Member,2016-11-14,2016,staff,4.6694446,4.7385736,0
MEM-347-16,,Staff Assistant,2016-11-07,2016,staff,-1.9292897,7.9351354,19
MEM-383-15,Congresswoman Frederica S. Wilson (FL-24),Staff Assistant,2015-11-09,2015,staff,-1.1993816,8.144168,-1
MEM-379-15,,Investigator,2015-11-09,2015,staff,6.2474318,3.940831,-1
MEM-354-15,,Investigator,2015-11-02,2015,staff,9.323954,1.8389565,4
MEM-378-14,,Communications Director,2014-11-17,2014,staff,-1.2221673,-5.363334,12
MEM-369-14,Congresswoman Donna F. Edwards (MD-04),Scheduler/Executive Assistant,2014-11-17,2014,staff,1.563688,17.03758,-1
MEM-351-15,,Scheduler/Executive Assistant,2015-11-02,2015,staff,1.6299978,17.093298,20
MEM-349-15,,Legislative Assistant,2015-11-02,2015,staff,5.9730477,7.244496,-1
MEM-347-15,Congressman Mark DeSaulnier (CA-11),District Representative,2015-11-02,2015,staff,-5.562295,13.832645,-1
MEM-458-17,,Outreach and Member Services Coordinator,2017-11-20,2017,staff,4.853724,3.1725957,-1
MEM-367-16,,Communications Director,2016-11-21,2016,staff,-0.8383795,-5.5361204,12
MEM-365-16,,Communications Director,2016-11-21,2016,staff,-0.8080236,-5.425337,12
MEM-361-16,,Legislative Assistant,2016-11-21,2016,staff,6.4386535,7.120556,-1
MEM-358-16,,Press Secretary,2016-11-21,2016,staff,-2.6950276,-4.872577,12
MEM-401-15,Congresswoman Frederica S. Wilson (FL-24),Legislative Director,2015-11-23,2015,staff,7.000522,9.126171,-1
MEM-374-16,,Professional Staff Member,2016-11-28,2016,staff,4.6531744,4.730324,0
MEM-373-16,"Congressman Raul Ruiz, M.D. (CA-36)",Caseworker,2016-11-28,2016,staff,-6.8329706,13.592693,-1
MEM-372-16,,Legislative Assistant,2016-11-28,2016,staff,4.874571,6.68148,10
MEM-485-17,Congresswoman Eleanor Holmes Norton (DC-00),Staff Assistant,2017-12-11,2017,staff,-2.4539351,7.955828,19
MEM-476-17,,Scheduler,2017-12-11,2017,staff,2.3170714,17.736456,20
MEM-474-17,Congresswoman Anna G. Eshoo (CA-18),Staff Assistant,2017-12-04,2017,staff,-1.8798027,8.0095415,-1
MEM-471-17,,Health Legislative Assistant,2017-12-04,2017,staff,7.058385,7.4405622,-1
MEM-466-17,,Scheduler,2017-12-04,2017,staff,2.0922713,17.665134,20
MEM-402-16,,Administrative Director,2016-12-12,2016,staff,5.614694,5.147276,-1
MEM-389-16,,Legislative Associate,2016-12-05,2016,staff,-0.5870635,5.608717,16
MEM-495-17,,Staff Assistant,2017-12-18,2017,staff,1.9303356,6.3683057,9
MEM-494-17,Congressman Lloyd Doggett (TX-35),Senior Legislative Aide,2017-12-18,2017,staff,2.1606407,6.4979696,9
MEM-414-16,,Legislative Counsel,2016-12-19,2016,staff,5.9856405,5.798876,-1
MEM-051-16,,Press Assistant and Digital Manager,2016-02-01,2016,staff,-2.2378564,-4.1566944,-1
MEM-050-16,"Congressman Raul Ruiz, M.D. (CA-36)",Caseworker,2016-02-01,2016,staff,-6.845561,13.585095,-1
MEM-048-16,,Economist/Policy Analyst,2016-02-01,2016,staff,4.7056103,4.4434934,-1
MEM-047-16,,Press Secretary,2016-02-01,2016,staff,-2.785579,-4.812789,-1
MEM-044-16,,Communications Director,2016-02-01,2016,staff,-1.0938021,-5.489676,12
MEM-042-16,,Communications Director,2016-02-01,2016,staff,-0.9936237,-5.320371,12
MEM-039-16,,Field Representative/Caseworker,2016-02-01,2016,staff,-5.888658,14.1659355,-1
MEM-030-16,,Scheduler,2016-02-01,2016,staff,2.0321987,17.460215,20
MEM-045-17,,Staff Assistant,2017-02-13,2017,staff,4.715394,3.2148921,-1
MEM-044-17,,Staff Assistant,2017-02-13,2017,staff,-1.9033172,7.773528,19
MEM-043-17,,Staff Assistant,2017-02-13,2017,staff,4.663623,3.045213,14
MEM-039-17,Congresswoman Alma Adams (NC-12),District Director,2017-02-13,2017,staff,-4.1621532,12.588346,11
MEM-029-17,Congresswoman Linda T. Sánchez (CA-38),Press Assistant/Speechwriter,2017-02-06,2017,staff,-3.2544281,-4.9705925,12
MEM-028-17,Congresswoman Linda T. Sánchez (CA-38),Staff Assistant/Driver,2017-02-06,2017,staff,-1.3280013,8.413518,-1
MEM-026-17,,Legislative Assistant,2017-02-06,2017,staff,6.839722,6.4846425,-1
MEM-056-18,,Executive Director,2018-02-13,2018,staff,5.053492,4.6140995,-1
MEM-055-18,,Speechwriter,2018-02-13,2018,staff,-3.3103926,-5.7155943,-1
MEM-051-18,,Scheduler/Executive Assistant,2018-02-13,2018,staff,1.5794393,16.983345,-1
MEM-047-18,,Scheduler/Executive Assistant,2018-02-13,2018,staff,1.5894092,17.085907,20
MEM-046-18,,Press Secretary,2018-02-13,2018,staff,-2.6886754,-4.838962,12
MEM-045-18,Congressman Erik Paulsen (MN-03),Communications Director,2018-02-13,2018,staff,-1.1303651,-6.541102,-1
MEM-044-18,,Legislative Director,2018-02-05,2018,staff,6.7737083,8.86687,13
MEM-041-18,Congresswoman Louise Slaughter (NY-25),Social Media Manager & Press Assistant,2018-02-05,2018,staff,-3.7333694,-3.347562,12
MEM-038-18,,National Security Professional Staff Member,2018-02-05,2018,staff,6.5704846,4.1995153,-1
MEM-037-18,,Professional Staff Member,2018-02-05,2018,staff,6.5352187,4.1417465,-1
MEM-052-15,,Press Secretary,2015-02-16,2015,staff,-2.801935,-4.8101983,12
MEM-049-15,,Press Secretary,2015-02-09,2015,staff,-2.8464947,-4.7433333,-1
MEM-048-15,,Communications Director,2015-02-09,2015,staff,-1.1243079,-5.668615,12
MEM-044-15,,Communications Director,2015-02-09,2015,staff,-1.0842791,-5.7807884,12
MEM-041-15,,Communications Director,2015-02-02,2015,staff,-1.2950624,-5.1601486,-1
MEM-038-15,Congresswoman Donna F. Edwards (MD-04),Legislative Correspondent,2015-02-02,2015,staff,-0.5105813,5.89223,-1
MEM-040-15,Congresswoman Lucille Roybal-Allard (CA-40),Field Director,2015-02-02,2015,staff,-4.1487184,12.575969,-1
MEM-037-15,,Scheduler/Executive Assistant,2015-02-02,2015,staff,1.410118,16.840467,20
MEM-053-17,Congresswoman Michelle Lujan Grisham (NM-01),Legislative Assistant,2017-02-20,2017,staff,6.7735333,6.8657794,-1
MEM-064-18,,Legislative Assistant,2018-02-20,2018,staff,6.932142,7.434918,13
MEM-059-18,Congressman John Delaney (MD-06),Staff Assistant,2018-02-20,2018,staff,-1.6566596,7.730286,19
MEM-074-16,,Legislative Assistant,2016-02-22,2016,staff,6.5443,7.063442,-1
MEM-071-16,,Outreach and Member Services Coordinator,2016-02-22,2016,staff,4.8519797,3.172256,-1
MEM-069-16,,Legislative Assistant,2016-02-22,2016,staff,6.147182,7.193994,13
MEM-065-16,,Staff Assistant,2016-02-22,2016,staff,-1.322635,8.204513,19
MEM-059-16,,Scheduler,2016-02-22,2016,staff,2.0312307,17.53744,20
MEM-065-15,,Scheduler,2015-02-23,2015,staff,2.0341847,17.48205,20
MEM-059-15,,Legislative Assistant,2015-02-23,2015,staff,6.103015,7.397073,-1
MEM-058-15,,Director of Intergovernmental Relations,2015-02-23,2015,staff,6.2411456,8.761308,-1
MEM-070-18,,Press Secretary,2018-02-26,2018,staff,1.8900292,6.056163,-1
MEM-063-17,,Legislative Assistant,2017-02-27,2017,staff,6.3751283,7.1477423,-1
MEM-061-17,,Legislative Assistant,2017-02-27,2017,staff,6.2143173,7.1941967,-1
MEM-058-17,,Scheduler,2017-02-27,2017,staff,2.2629511,17.801586,20
MEM-085-16,Congressman Brad Ashford (NE-02),Digital Director/Press Assistant,2016-02-29,2016,staff,-3.7646773,-3.3442419,-1
MEM-035-17,,Constituent Services Representative,2017-02-06,2017,staff,-5.9857225,13.200253,-1
MEM-034-17,,Staff/Press Assistant,2017-02-06,2017,staff,-2.690905,-3.0588353,-1
MEM-043-15,,Scheduler/Executive Assistant,2015-02-09,2015,staff,1.3815004,16.828526,20
MEM-088-18,Congressman Rod Blum (IA-01),Legislative Director,2018-03-12,2018,staff,6.812627,9.184245,-1
MEM-082-18,,Legislative Correspondent,2018-03-12,2018,staff,-0.5871173,5.784498,-1
MEM-078-18,Congresswoman Louise Slaughter (NY-25),Social Media Manager & Press Assistant,2018-03-05,2018,staff,-3.697196,-3.3437572,12
MEM-076-18,Congressman Jerry McNerney (CA-09),Legislative Director,2018-03-05,2018,staff,6.8668537,8.935497,-1
MEM-078-17,,Legislative Assistant,2017-03-13,2017,staff,6.755661,7.3470225,13
MEM-077-17,,Communications Director,2017-03-13,2017,staff,-1.1753856,-5.207659,12
MEM-075-17,Congressman John Delaney (MD-06),Staff Assistant,2017-03-13,2017,staff,-2.309216,8.968233,17
MEM-072-17,Congresswoman Tulsi Gabbard (HI-02),Communications Director,2017-03-06,2017,staff,-1.6001354,-5.732456,12
MEM-069-17,,Staff Assistant,2017-03-06,2017,staff,10.578855,0.8599364,6
MEM-068-17,,Investigative Counsel,2017-03-06,2017,staff,9.387404,1.7579181,4
MEM-067-17,,"Counsel, Office of Advice and Education",2017-03-06,2017,staff,11.244638,2.4567175,5
MEM-065-17,Congressman Thomas Massie (KY-04),Office Manager/Scheduler,2017-03-06,2017,staff,2.181994,16.793934,-1
MEM-098-16,,Communications Professional,2016-03-14,2016,staff,-2.211947,-4.4996204,-1
MEM-097-16,,Committee Labor Policy Staffer,2016-03-14,2016,staff,7.7527046,4.459932,-1
MEM-093-16,,Staff Assistant,2016-03-07,2016,staff,-1.7951604,7.366217,-1
MEM-092-16,,Communications Director,2016-03-07,2016,staff,-1.1022865,-5.528704,12
MEM-091-16,,Administrative Assistant,2016-03-07,2016,staff,-1.408058,8.171947,-1
MEM-089-16,,Scheduler,2016-03-07,2016,staff,1.8666674,17.425762,20
MEM-088-16,Congressman Lloyd Doggett (TX-35),Systems Manager,2016-03-07,2016,staff,1.9733895,6.2457943,-1
MEM-087-16,,Legislative Assistant,2016-03-07,2016,staff,2.1729038,6.500129,9
MEM-076-15,,Professional Staff Member,2015-03-09,2015,staff,7.355455,1.2875074,2
MEM-069-15,,Scheduler,2015-03-02,2015,staff,1.9757081,17.653248,20
MEM-100-18,,Legislative Assistant,2018-03-19,2018,staff,5.5184803,5.716171,13
MEM-095-18,Congressman Scott Peters (CA-52),Press Secretary,2018-03-19,2018,staff,-2.7635918,-4.845728,12
MEM-091-17,Congresswoman Alma Adams (NC-12),District Director,2017-03-20,2017,staff,-4.1842117,12.573915,-1
MEM-087-17,,Committee Clerk,2017-03-20,2017,staff,5.6468377,2.589218,-1
MEM-086-17,,Legislative Assistant,2017-03-20,2017,staff,6.1750326,6.8863473,13
MEM-083-17,,Health Care Investigator,2017-03-20,2017,staff,7.515242,1.4684751,2
MEM-082-17,,Information Technology Investigator,2017-03-20,2017,staff,7.4712234,1.419764,-1
MEM-109-16,,Scheduler,2016-03-21,2016,staff,1.9731414,17.655981,-1
MEM-107-16,Congresswoman Tulsi Gabbard (HI-02),Senior Legislative Assistant/Legislative Assistant,2016-03-21,2016,staff,6.990516,6.2727113,-1
MEM-104-16,Congressman Justin Amash (MI-03),Communications Director,2016-03-21,2016,staff,-1.2547461,-5.757461,-1
MEM-108-18,Congressman John Delaney (MD-06),Staff Assistant,2018-03-26,2018,staff,-2.2414856,8.94213,17
MEM-104-18,Congressman Tom O'Halleran (AZ-01),Veterans Services Representative,2018-03-26,2018,staff,-6.115338,13.472783,-1
MEM-103-18,,Press Secretary,2018-03-26,2018,staff,-3.0177972,-4.482297,12
MEM-102-17,,Staff Assistant,2017-03-27,2017,staff,-2.329247,7.3234696,19
MEM-095-17,,"Subcommittee Staff Director, Health Subcommittee",2017-03-27,2017,staff,7.3654323,1.3487229,2
MEM-094-17,,"Subcommittee Staff Director, Economic Opportunity Subcommittee",2017-03-27,2017,staff,7.372801,1.3069639,-1
MEM-093-17,,Professional Staff Member,2017-03-27,2017,staff,7.257287,7.3332386,-1
MEM-092-15,Congressman Jerry McNerney (CA-09),Communications Director,2015-03-30,2015,staff,-0.71483994,-5.5544934,12
MEM-091-15,,Health Counsel,2015-03-30,2015,staff,7.147008,4.2550597,-1
MEM-078-15,,Caseworker,2015-03-09,2015,staff,-6.7143035,13.700765,-1
MEM-120-17,,Military Legislative Assistant,2017-04-10,2017,staff,7.3802276,6.2718625,-1
MEM-118-17,,Director of Strategic Initiatives,2017-04-10,2017,staff,6.574914,4.1974006,-1
MEM-116-17,,Deputy Press Secretary,2017-04-10,2017,staff,-2.8715513,-4.8258204,-1
MEM-114-17,,Legislative Director,2017-04-10,2017,staff,6.7944536,8.792455,13
MEM-113-17,,Legislative Director,2017-04-10,2017,staff,6.7613745,9.082643,-1
MEM-111-17,,Policy Advisor,2017-04-03,2017,staff,5.6904984,6.743384,-1
MEM-110-17,,District Press Assistant,2017-04-03,2017,staff,-3.0956395,-3.506457,-1
MEM-108-17,House Veterans' Affairs Committee (Majority),Full Committee Staff Assistant,2017-04-03,2017,staff,4.8612957,2.8029258,-1
MEM-131-16,,Legislative Correspondent/Staff Assistant,2016-04-11,2016,staff,-1.0952852,7.059036,-1
MEM-130-16,,Legislative Assistant,2016-04-11,2016,staff,6.769547,7.409096,-1
MEM-129-16,,Press Secretary,2016-04-04,2016,staff,-2.8532963,-4.8132267,12
MEM-128-16,,Legislative Assistant,2016-04-04,2016,staff,6.1438203,7.005213,13
MEM-119-16,,Scheduler,2016-04-04,2016,staff,1.8271756,17.435726,-1
MEM-118-16,,Communications Director,2016-04-04,2016,staff,-1.1032083,-5.4888535,12
MEM-116-16,,Staff Assistant,2016-04-04,2016,staff,4.713103,3.0911417,14
MEM-104-15,,Staff Assistant,2015-04-13,2015,staff,10.584548,0.8631991,6
MEM-098-15,,Committee Investigator,2015-04-06,2015,staff,7.5055995,1.467755,-1
MEM-097-15,,Committee Investigator,2015-04-06,2015,staff,7.456668,1.4630911,-1
MEM-130-17,,Legislative Assistant,2017-04-17,2017,staff,6.0865006,6.81138,-1
MEM-129-17,,Professional Staff Member,2017-04-17,2017,staff,6.562719,4.182254,-1
MEM-127-17,,Legislative Assistant,2017-04-17,2017,staff,2.1640768,6.4924965,9
MEM-124-17,Congressman Thomas Massie (KY-04),Staff Assistant,2017-04-17,2017,staff,-2.36733,9.010117,17
MEM-123-17,,Counsel,2017-04-17,2017,staff,6.8535647,3.9251163,7
MEM-122-17,,Press Assistant,2017-04-17,2017,staff,-2.4833682,-3.9906566,12
MEM-135-16,,Staff Assistant/Scheduler,2016-04-18,2016,staff,1.6975598,17.284449,-1
MEM-133-16,Congressman Justin Amash (MI-03),Scheduler,2016-04-18,2016,staff,2.382504,17.64881,-1
MEM-132-16,,Legislative Assistant,2016-04-18,2016,staff,2.1540396,6.489805,9
MEM-115-18,,Communications Director,2018-04-02,2018,staff,-0.9655701,-5.3858924,12
MEM-114-18,Congresswoman Michelle Lujan Grisham (NM-01),Communications Director/Press Secretary,2018-04-02,2018,staff,-0.8610591,-5.731493,12
MEM-112-18,,Scheduler/Executive Assistant,2018-04-02,2018,staff,1.5368683,17.19173,20
MEM-111-18,Congressman Mark DeSaulnier (CA-11),District Representative,2018-04-02,2018,staff,-5.671294,13.895681,-1
MEM-110-15,,Legislative Correspondent,2015-04-20,2015,staff,-0.4819714,5.827779,16
MEM-108-15,,Writer,2015-04-20,2015,staff,-3.2914865,-5.6825743,-1
MEM-128-18,,Legislative Director,2018-04-23,2018,staff,6.684346,9.14025,13
MEM-127-18,Congresswoman Debbie Dingell (MI-12),Scheduler/Executive Assistant,2018-04-23,2018,staff,1.4399883,16.824022,-1
MEM-126-18,,Director of Security and Foreign Affairs,2018-04-23,2018,staff,5.0861444,4.6047583,-1
MEM-124-18,,Staff Assistant,2018-04-23,2018,staff,10.644963,0.9105541,6
MEM-121-18,,Communications Director,2018-04-09,2018,staff,-1.1242323,-5.458189,12
MEM-133-17,,Subcommittee Clerk,2017-04-24,2017,staff,5.748198,2.6500692,-1
MEM-119-15,Congresswoman Tammy Duckworth (IL-08),Senior Legislative Assistant,2015-04-27,2015,staff,6.3239655,6.9777255,-1
